"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",15.6897598904546,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",11.9254892383071,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",11.8833204522148,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",11.8252699975631,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",11.7385527351727,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",11.6192772079136,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",11.4761633388894,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",11.322495155419,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",11.153733276617,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",11.0016969187163,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",10.878594105882,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",12.522760557669,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",12.4590691397951,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",12.3825702101509,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",12.282027475524,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",12.1528808068098,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",12.007639505024,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",11.8567733934774,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",11.6913954583187,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",11.543709235642,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",11.4267500910669,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",12.2223022511007,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",12.1694671052718,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",12.1022745051614,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",12.0087063147448,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",11.8845386955232,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",11.7403775739364,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",11.5881092573336,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",11.4210343782373,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",11.271164560213,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",11.1511213480211,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",12.2283766510439,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",12.1462309435122,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",12.1319333485506,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",12.1551334237901,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",12.186741363212,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",12.2297897542197,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",12.2991120569458,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",12.38358556461,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",12.396276787647,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",12.4109794939699,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",13.1498350871682,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",13.0590479156125,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",13.0310740997764,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",13.0939648586707,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",13.1496271622696,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",13.2132808103545,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",13.3182088664088,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",13.3938119998525,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",13.444517591983,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",13.4823307452289,,
"NZL","New Zealand","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",12.6857231993137,,
"NZL","New Zealand","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",12.5995515348334,,
"NZL","New Zealand","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",12.5804227941176,,
"NZL","New Zealand","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",12.6235510614483,,
"NZL","New Zealand","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",12.6630823025153,,
"NZL","New Zealand","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",12.7163645171508,,
"NZL","New Zealand","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",12.8052159137084,,
"NZL","New Zealand","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",12.885266916949,,
"NZL","New Zealand","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",12.9188688497793,,
"NZL","New Zealand","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",12.9429781100802,,
"NOR","Norway","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",11.8521339755797,,
"NOR","Norway","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",11.7921363704112,,
"NOR","Norway","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",11.7663053631723,,
"NOR","Norway","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",11.7604818203411,,
"NOR","Norway","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",11.7456080479227,,
"NOR","Norway","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",11.7200062612952,,
"NOR","Norway","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",11.6991844789117,,
"NOR","Norway","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",11.6623929398901,,
"NOR","Norway","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",11.5958148320922,,
"NOR","Norway","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",11.5155502662397,,
"NOR","Norway","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",12.362239518872,,
"NOR","Norway","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",12.2778114816265,,
"NOR","Norway","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",12.2400715327206,,
"NOR","Norway","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",12.2225234843017,,
"NOR","Norway","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",12.1877012679635,,
"NOR","Norway","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",12.1590453788865,,
"NOR","Norway","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",12.1553581628871,,
"NOR","Norway","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",12.1269916110833,,
"NOR","Norway","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",12.060504227735,,
"NOR","Norway","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",11.9901923614475,,
"NOR","Norway","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",12.1094907054084,,
"NOR","Norway","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",12.0372433046851,,
"NOR","Norway","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",12.0054701217954,,
"NOR","Norway","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",11.9937892909203,,
"NOR","Norway","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",11.9688946113831,,
"NOR","Norway","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",11.9417927991203,,
"NOR","Norway","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",11.9296622616178,,
"NOR","Norway","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",11.8971562608605,,
"NOR","Norway","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",11.8306453178,,
"NOR","Norway","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",11.7554253286818,,
"POL","Poland","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",9.27859712372122,,
"POL","Poland","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",9.23171196383469,,
"POL","Poland","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",9.28709283110236,,
"POL","Poland","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",9.41614062156894,,
"POL","Poland","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",9.54666930640265,,
"POL","Poland","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",9.64591725734912,,
"POL","Poland","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",9.74652297385859,,
"POL","Poland","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",9.84738037116215,,
"POL","Poland","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",9.93245336336592,,
"POL","Poland","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",10.0014544851175,,
"POL","Poland","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",10.3807365131345,,
"POL","Poland","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",10.3291248571648,,
"POL","Poland","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",10.3864280581229,,
"POL","Poland","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",10.522495328525,,
"POL","Poland","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",10.663046940125,,
"POL","Poland","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",10.7704560927752,,
"POL","Poland","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",10.8798048569852,,
"POL","Poland","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",10.9888167846411,,
"POL","Poland","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",11.0798151116089,,
"POL","Poland","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",11.1545994485733,,
"POL","Poland","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",9.81246297718095,,
"POL","Poland","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",9.76340472642189,,
"POL","Poland","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",9.81979708315186,,
"POL","Poland","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",9.95229382539386,,
"POL","Poland","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",10.0877086366556,,
"POL","Poland","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",10.190933781084,,
"POL","Poland","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",10.2957908175847,,
"POL","Poland","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",10.4006077682136,,
"POL","Poland","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",10.4885550176638,,
"POL","Poland","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",10.5603591150728,,
"PRT","Portugal","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",9.97813018595949,,
"PRT","Portugal","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",9.94316112105435,,
"PRT","Portugal","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",9.88277788610936,,
"PRT","Portugal","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",9.7943754179978,,
"PRT","Portugal","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",9.68434085141227,,
"PRT","Portugal","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",9.60401740822796,,
"PRT","Portugal","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",9.51275793431935,,
"PRT","Portugal","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",9.36701170841757,,
"PRT","Portugal","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",9.2025764068723,,
"PRT","Portugal","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",9.05874918453717,,
"PRT","Portugal","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",11.4524048557211,,
"PRT","Portugal","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",11.3956195857405,,
"PRT","Portugal","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",11.334769857444,,
"PRT","Portugal","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",11.2410178872494,,
"PRT","Portugal","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",11.110215584439,,
"PRT","Portugal","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",11.0135838184897,,
"PRT","Portugal","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",10.9172698308428,,
"PRT","Portugal","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",10.7547591731353,,
"PRT","Portugal","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",10.5750350035614,,
"PRT","Portugal","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",10.4156173860577,,
"PRT","Portugal","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",10.6713555117768,,
"PRT","Portugal","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",10.6251774659234,,
"PRT","Portugal","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",10.5637187987519,,
"PRT","Portugal","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",10.4720405389612,,
"PRT","Portugal","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",10.3515925398877,,
"PRT","Portugal","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",10.2630016068627,,
"PRT","Portugal","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",10.1687657103335,,
"PRT","Portugal","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",10.014604230103,,
"PRT","Portugal","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",9.8424744403666,,
"PRT","Portugal","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",9.69084238613959,,
"SVK","Slovak Republic","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",9.51250424587072,,
"SVK","Slovak Republic","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",9.42891906883533,,
"SVK","Slovak Republic","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",9.39706774465435,,
"SVK","Slovak Republic","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",9.42902898157937,,
"SVK","Slovak Republic","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",9.49533805754965,,
"SVK","Slovak Republic","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",9.62854656622223,,
"SVK","Slovak Republic","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",9.77904042670036,,
"SVK","Slovak Republic","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",9.88307649841931,,
"SVK","Slovak Republic","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",9.96947444204464,,
"SVK","Slovak Republic","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",10.0422782662882,,
"SVK","Slovak Republic","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",10.4954115524263,,
"SVK","Slovak Republic","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",10.3913841761412,,
"SVK","Slovak Republic","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",10.3501920794115,,
"SVK","Slovak Republic","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",10.3966084234716,,
"SVK","Slovak Republic","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",10.4667145394253,,
"SVK","Slovak Republic","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",10.5846361416804,,
"SVK","Slovak Republic","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",10.7454348151474,,
"SVK","Slovak Republic","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",10.8634219039276,,
"SVK","Slovak Republic","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2029","2029",10.9448227191833,,
"SVK","Slovak Republic","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2030","2030",11.0171706407053,,
"SVK","Slovak Republic","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",9.99288148123749,,
"SVK","Slovak Republic","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2022","2022",9.89948199151419,,
"SVK","Slovak Republic","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2023","2023",9.86322335735458,,
"SVK","Slovak Republic","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2024","2024",9.90239835653703,,
"SVK","Slovak Republic","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2025","2025",9.97069465735432,,
"SVK","Slovak Republic","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2026","2026",10.096536298124,,
"SVK","Slovak Republic","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2027","2027",10.2521787400406,,
"SVK","Slovak Republic","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2028","2028",10.3631433232672,,
